Date:2026.05.15
Time:17:01:37
File_name:C:\LCR Meter\3мм_малый_с_винтом.csv
Version:2.00
Instrument Version:1.39
***************LIST SETUP***************
Step,Freq,Level,speed,DC Bais,AC-Range,DC-Range,Trig Delay,AC/DC Delay,Average,ALC,RO,1-Func,1-Comp Mode,1-Standard,1-High,1-Low,2-Func,2-Comp Mode,2-Standard,2-High,2-Low,3-Func,3-Comp Mode,3-Standard,3-High,3-Low,4-Func,4-Comp Mode,4-Standard,4-High,4-Low
115,580kHz,2V,+2.214758E+02,,+5.840024E+01,,-2.136374E+02,,,,+1.608612E+00,+7.283634E-03,+0.000000E+00,+0.000000E+00
116,585kHz,2V,+2.208807E+02,,+5.441096E+01,,-2.140741E+02,,,,+1.615624E+00,+7.334895E-03,+0.000000E+00,+0.000000E+00
117,590kHz,2V,+2.204664E+02,,+5.192696E+01,,-2.142640E+02,,,,+1.619673E+00,+7.368759E-03,+0.000000E+00,+0.000000E+00
118,595kHz,2V,+2.180809E+02,,+4.675193E+01,,-2.130106E+02,,,,+1.625975E+00,+7.478138E-03,+0.000000E+00,+0.000000E+00
119,600kHz,2V,+2.153155E+02,,+4.294316E+01,,-2.109897E+02,,,,+1.628525E+00,+7.587509E-03,+0.000000E+00,+0.000000E+00
120,605kHz,2V,+2.115953E+02,,+3.960558E+01,,-2.078557E+02,,,,+1.627958E+00,+7.718598E-03,+0.000000E+00,+0.000000E+00
121,610kHz,2V,+2.081238E+02,,+3.705209E+01,,-2.047991E+02,,,,+1.626304E+00,+7.840053E-03,+0.000000E+00,+0.000000E+00
122,615kHz,2V,+2.037418E+02,,+3.548294E+01,,-2.006282E+02,,,,+1.619805E+00,+7.977475E-03,+0.000000E+00,+0.000000E+00
123,620kHz,2V,+2.005004E+02,,+3.410060E+01,,-1.975792E+02,,,,+1.615088E+00,+8.083127E-03,+0.000000E+00,+0.000000E+00
124,625kHz,2V,+1.956936E+02,,+3.534314E+01,,-1.924755E+02,,,,+1.599556E+00,+8.202665E-03,+0.000000E+00,+0.000000E+00
125,630kHz,2V,+1.960329E+02,,+3.831433E+01,,-1.922522E+02,,,,+1.592238E+00,+8.150992E-03,+0.000000E+00,+0.000000E+00
126,635kHz,2V,+1.959269E+02,,+3.558776E+01,,-1.926678E+02,,,,+1.598912E+00,+8.189980E-03,+0.000000E+00,+0.000000E+00
127,640kHz,2V,+1.936081E+02,,+3.493125E+01,,-1.904309E+02,,,,+1.594434E+00,+8.265192E-03,+0.000000E+00,+0.000000E+00
128,645kHz,2V,+1.913862E+02,,+3.257853E+01,,-1.885930E+02,,,,+1.594682E+00,+8.363131E-03,+0.000000E+00,+0.000000E+00
129,650kHz,2V,+1.870372E+02,,+3.093459E+01,,-1.844612E+02,,,,+1.587623E+00,+8.520713E-03,+0.000000E+00,+0.000000E+00
130,655kHz,2V,+1.835120E+02,,+3.277324E+01,,-1.805618E+02,,,,+1.572216E+00,+8.600745E-03,+0.000000E+00,+0.000000E+00
131,660kHz,2V,+1.817779E+02,,+3.438979E+01,,-1.784953E+02,,,,+1.562086E+00,+8.627810E-03,+0.000000E+00,+0.000000E+00
132,665kHz,2V,+1.802409E+02,,+3.545566E+01,,-1.767192E+02,,,,+1.554124E+00,+8.657286E-03,+0.000000E+00,+0.000000E+00
133,670kHz,2V,+1.791532E+02,,+3.707220E+01,,-1.752756E+02,,,,+1.545669E+00,+8.662892E-03,+0.000000E+00,+0.000000E+00
134,675kHz,2V,+1.775285E+02,,+3.884785E+01,,-1.732259E+02,,,,+1.535447E+00,+8.684868E-03,+0.000000E+00,+0.000000E+00
135,680kHz,2V,+1.770922E+02,,+4.245930E+01,,-1.719269E+02,,,,+1.523083E+00,+8.636462E-03,+0.000000E+00,+0.000000E+00
136,685kHz,2V,+1.816675E+02,,+4.718523E+01,,-1.754327E+02,,,,+1.523972E+00,+8.423116E-03,+0.000000E+00,+0.000000E+00
137,690kHz,2V,+1.864059E+02,,+4.655258E+01,,-1.804994E+02,,,,+1.539721E+00,+8.293575E-03,+0.000000E+00,+0.000000E+00
138,695kHz,2V,+1.880288E+02,,+4.339432E+01,,-1.829529E+02,,,,+1.552710E+00,+8.291541E-03,+0.000000E+00,+0.000000E+00
139,700kHz,2V,+1.868211E+02,,+4.023516E+01,,-1.824369E+02,,,,+1.557422E+00,+8.371598E-03,+0.000000E+00,+0.000000E+00
140,705kHz,2V,+1.876253E+02,,+3.904735E+01,,-1.835172E+02,,,,+1.562645E+00,+8.363560E-03,+0.000000E+00,+0.000000E+00
141,710kHz,2V,+1.874445E+02,,+3.544224E+01,,-1.840632E+02,,,,+1.571864E+00,+8.420812E-03,+0.000000E+00,+0.000000E+00
142,715kHz,2V,+1.859339E+02,,+3.231211E+01,,-1.831047E+02,,,,+1.576182E+00,+8.513301E-03,+0.000000E+00,+0.000000E+00
143,720kHz,2V,+1.833484E+02,,+2.907417E+01,,-1.810285E+02,,,,+1.578402E+00,+8.646372E-03,+0.000000E+00,+0.000000E+00
144,725kHz,2V,+1.806110E+02,,+2.738176E+01,,-1.785233E+02,,,,+1.575043E+00,+8.758874E-03,+0.000000E+00,+0.000000E+00
145,730kHz,2V,+1.777309E+02,,+2.549078E+01,,-1.758934E+02,,,,+1.572489E+00,+8.886580E-03,+0.000000E+00,+0.000000E+00
146,735kHz,2V,+1.745579E+02,,+2.511090E+01,,-1.727423E+02,,,,+1.563983E+00,+9.000627E-03,+0.000000E+00,+0.000000E+00
147,740kHz,2V,+1.725185E+02,,+2.551123E+01,,-1.706219E+02,,,,+1.555934E+00,+9.061141E-03,+0.000000E+00,+0.000000E+00
148,745kHz,2V,+1.713235E+02,,+2.561927E+01,,-1.693972E+02,,,,+1.551587E+00,+9.098798E-03,+0.000000E+00,+0.000000E+00
149,750kHz,2V,+1.696129E+02,,+2.512361E+01,,-1.677419E+02,,,,+1.547439E+00,+9.166512E-03,+0.000000E+00,+0.000000E+00
150,755kHz,2V,+1.682252E+02,,+2.584401E+01,,-1.662282E+02,,,,+1.540350E+00,+9.200106E-03,+0.000000E+00,+0.000000E+00
151,760kHz,2V,+1.683789E+02,,+2.591513E+01,,-1.663727E+02,,,,+1.540290E+00,+9.191796E-03,+0.000000E+00,+0.000000E+00
152,765kHz,2V,+1.675937E+02,,+2.498397E+01,,-1.657210E+02,,,,+1.540411E+00,+9.236858E-03,+0.000000E+00,+0.000000E+00
153,770kHz,2V,+1.669737E+02,,+2.495757E+01,,-1.650980E+02,,,,+1.538255E+00,+9.258388E-03,+0.000000E+00,+0.000000E+00
154,775kHz,2V,+1.677202E+02,,+2.293835E+01,,-1.661442E+02,,,,+1.547001E+00,+9.269188E-03,+0.000000E+00,+0.000000E+00
155,780kHz,2V,+1.652321E+02,,+1.952613E+01,,-1.640744E+02,,,,+1.550586E+00,+9.431415E-03,+0.000000E+00,+0.000000E+00
156,785kHz,2V,+1.619773E+02,,+1.799521E+01,,-1.609746E+02,,,,+1.545351E+00,+9.590111E-03,+0.000000E+00,+0.000000E+00
157,790kHz,2V,+1.589184E+02,,+1.730511E+01,,-1.579734E+02,,,,+1.537380E+00,+9.725285E-03,+0.000000E+00,+0.000000E+00
158,795kHz,2V,+1.559736E+02,,+1.701466E+01,,-1.550428E+02,,,,+1.527988E+00,+9.849509E-03,+0.000000E+00,+0.000000E+00
159,800kHz,2V,+1.528311E+02,,+1.744884E+01,,-1.518318E+02,,,,+1.514820E+00,+9.966586E-03,+0.000000E+00,+0.000000E+00
160,805kHz,2V,+1.507241E+02,,+1.923870E+01,,-1.494912E+02,,,,+1.499685E+00,+1.000621E-02,+0.000000E+00,+0.000000E+00
161,810kHz,2V,+1.501592E+02,,+2.104144E+01,,-1.486777E+02,,,,+1.490448E+00,+9.982859E-03,+0.000000E+00,+0.000000E+00
162,815kHz,2V,+1.506175E+02,,+2.163259E+01,,-1.490559E+02,,,,+1.489596E+00,+9.947070E-03,+0.000000E+00,+0.000000E+00
163,820kHz,2V,+1.498128E+02,,+2.038502E+01,,-1.484194E+02,,,,+1.490927E+00,+1.001016E-02,+0.000000E+00,+0.000000E+00
164,825kHz,2V,+1.477681E+02,,+1.985973E+01,,-1.464275E+02,,,,+1.484769E+00,+1.010622E-02,+0.000000E+00,+0.000000E+00
165,830kHz,2V,+1.458575E+02,,+2.023748E+01,,-1.444468E+02,,,,+1.475168E+00,+1.017484E-02,+0.000000E+00,+0.000000E+00
166,835kHz,2V,+1.444711E+02,,+2.096036E+01,,-1.429425E+02,,,,+1.466358E+00,+1.021075E-02,+0.000000E+00,+0.000000E+00
167,840kHz,2V,+1.433364E+02,,+2.152637E+01,,-1.417108E+02,,,,+1.459225E+00,+1.024219E-02,+0.000000E+00,+0.000000E+00
168,845kHz,2V,+1.426306E+02,,+2.237084E+01,,-1.408653E+02,,,,+1.452555E+00,+1.024793E-02,+0.000000E+00,+0.000000E+00
169,850kHz,2V,+1.417791E+02,,+2.237408E+01,,-1.400026E+02,,,,+1.448719E+00,+1.028225E-02,+0.000000E+00,+0.000000E+00
170,855kHz,2V,+1.403743E+02,,+2.284595E+01,,-1.385027E+02,,,,+1.440562E+00,+1.032735E-02,+0.000000E+00,+0.000000E+00
171,860kHz,2V,+1.394783E+02,,+2.402518E+01,,-1.373935E+02,,,,+1.431607E+00,+1.033103E-02,+0.000000E+00,+0.000000E+00
172,865kHz,2V,+1.391826E+02,,+2.522130E+01,,-1.368784E+02,,,,+1.425503E+00,+1.030792E-02,+0.000000E+00,+0.000000E+00
173,870kHz,2V,+1.396858E+02,,+2.574542E+01,,-1.372928E+02,,,,+1.425337E+00,+1.027082E-02,+0.000000E+00,+0.000000E+00
174,875kHz,2V,+1.392933E+02,,+2.531502E+01,,-1.369736E+02,,,,+1.425020E+00,+1.029907E-02,+0.000000E+00,+0.000000E+00
175,880kHz,2V,+1.380490E+02,,+2.537563E+01,,-1.356967E+02,,,,+1.419029E+00,+1.034771E-02,+0.000000E+00,+0.000000E+00
176,885kHz,2V,+1.371381E+02,,+2.589995E+01,,-1.346701E+02,,,,+1.412530E+00,+1.036999E-02,+0.000000E+00,+0.000000E+00
177,890kHz,2V,+1.369426E+02,,+2.714622E+01,,-1.342250E+02,,,,+1.406348E+00,+1.034063E-02,+0.000000E+00,+0.000000E+00
178,895kHz,2V,+1.372003E+02,,+2.795725E+01,,-1.343217E+02,,,,+1.404084E+00,+1.030457E-02,+0.000000E+00,+0.000000E+00
179,900kHz,2V,+1.380389E+02,,+2.808874E+01,,-1.351508E+02,,,,+1.407312E+00,+1.026595E-02,+0.000000E+00,+0.000000E+00
180,905kHz,2V,+1.374040E+02,,+2.696212E+01,,-1.347328E+02,,,,+1.408372E+00,+1.032011E-02,+0.000000E+00,+0.000000E+00
181,910kHz,2V,+1.360937E+02,,+2.645372E+01,,-1.334980E+02,,,,+1.404075E+00,+1.038840E-02,+0.000000E+00,+0.000000E+00
182,915kHz,2V,+1.340586E+02,,+2.697597E+01,,-1.313164E+02,,,,+1.392189E+00,+1.045927E-02,+0.000000E+00,+0.000000E+00
183,920kHz,2V,+1.332936E+02,,+2.930955E+01,,-1.300313E+02,,,,+1.379422E+00,+1.042335E-02,+0.000000E+00,+0.000000E+00
184,925kHz,2V,+1.345096E+02,,+3.211241E+01,,-1.306202E+02,,,,+1.374520E+00,+1.029156E-02,+0.000000E+00,+0.000000E+00
185,930kHz,2V,+1.371930E+02,,+3.339106E+01,,-1.330675E+02,,,,+1.382453E+00,+1.014826E-02,+0.000000E+00,+0.000000E+00
186,935kHz,2V,+1.395414E+02,,+3.314547E+01,,-1.355477E+02,,,,+1.393851E+00,+1.005893E-02,+0.000000E+00,+0.000000E+00
187,940kHz,2V,+1.407334E+02,,+3.123398E+01,,-1.372236E+02,,,,+1.405692E+00,+1.005795E-02,+0.000000E+00,+0.000000E+00
188,945kHz,2V,+1.401868E+02,,+2.880153E+01,,-1.371963E+02,,,,+1.411729E+00,+1.014157E-02,+0.000000E+00,+0.000000E+00
189,950kHz,2V,+1.384361E+02,,+2.747356E+01,,-1.356825E+02,,,,+1.408343E+00,+1.024678E-02,+0.000000E+00,+0.000000E+00
190,955kHz,2V,+1.375452E+02,,+2.823402E+01,,-1.346162E+02,,,,+1.401241E+00,+1.026114E-02,+0.000000E+00,+0.000000E+00
191,960kHz,2V,+1.384356E+02,,+2.865352E+01,,-1.354378E+02,,,,+1.403438E+00,+1.021175E-02,+0.000000E+00,+0.000000E+00
192,965kHz,2V,+1.390579E+02,,+2.768489E+01,,-1.362742E+02,,,,+1.409413E+00,+1.020951E-02,+0.000000E+00,+0.000000E+00
193,970kHz,2V,+1.387768E+02,,+2.653166E+01,,-1.362170E+02,,,,+1.412194E+00,+1.025083E-02,+0.000000E+00,+0.000000E+00
194,975kHz,2V,+1.385253E+02,,+2.563667E+01,,-1.361324E+02,,,,+1.414166E+00,+1.028457E-02,+0.000000E+00,+0.000000E+00
195,980kHz,2V,+1.381805E+02,,+2.498369E+01,,-1.359031E+02,,,,+1.414747E+00,+1.031524E-02,+0.000000E+00,+0.000000E+00
196,985kHz,2V,+1.383231E+02,,+2.394140E+01,,-1.362354E+02,,,,+1.419016E+00,+1.033672E-02,+0.000000E+00,+0.000000E+00
197,990kHz,2V,+1.379170E+02,,+2.233017E+01,,-1.360972E+02,,,,+1.423047E+00,+1.039663E-02,+0.000000E+00,+0.000000E+00
198,995kHz,2V,+1.368910E+02,,+2.071683E+01,,-1.353143E+02,,,,+1.424553E+00,+1.048731E-02,+0.000000E+00,+0.000000E+00
199,1000kHz,2V,+1.358133E+02,,+1.938508E+01,,-1.344227E+02,,,,+1.424690E+00,+1.057288E-02,+0.000000E+00,+0.000000E+00
200,1005kHz,2V,+1.344344E+02,,+1.781541E+01,,-1.332487E+02,,,,+7.210824E-01,+5.406538E-03,+0.000000E+00,+0.000000E+00
