Date:2026.05.15
Time:15:01:31
File_name:C:\LCR Meter\КЗ_калибровка.csv
Version:2.00
Instrument Version:1.39
***************LIST SETUP***************
Step,Freq,Level,speed,DC Bais,AC-Range,DC-Range,Trig Delay,AC/DC Delay,Average,ALC,RO,1-Func,1-Comp Mode,1-Standard,1-High,1-Low,2-Func,2-Comp Mode,2-Standard,2-High,2-Low,3-Func,3-Comp Mode,3-Standard,3-High,3-Low,4-Func,4-Comp Mode,4-Standard,4-High,4-Low
115,580kHz,2V,+6.761254E-02,,+2.841314E-03,,+6.755282E-02,,,,+1.331643E-02,+1.974398E-02,+0.000000E+00,+0.000000E+00
116,585kHz,2V,+6.822881E-02,,+2.835166E-03,,+6.816988E-02,,,,+1.343049E-02,+1.974408E-02,+0.000000E+00,+0.000000E+00
117,590kHz,2V,+6.885136E-02,,+2.831137E-03,,+6.879313E-02,,,,+1.354787E-02,+1.974502E-02,+0.000000E+00,+0.000000E+00
118,595kHz,2V,+6.948810E-02,,+2.827175E-03,,+6.943057E-02,,,,+1.366286E-02,+1.974804E-02,+0.000000E+00,+0.000000E+00
119,600kHz,2V,+7.011977E-02,,+2.823471E-03,,+7.006290E-02,,,,+1.377750E-02,+1.974752E-02,+0.000000E+00,+0.000000E+00
120,605kHz,2V,+7.073460E-02,,+2.818545E-03,,+7.067842E-02,,,,+1.389199E-02,+1.974628E-02,+0.000000E+00,+0.000000E+00
121,610kHz,2V,+7.135179E-02,,+2.814148E-03,,+7.129627E-02,,,,+1.400790E-02,+1.974958E-02,+0.000000E+00,+0.000000E+00
122,615kHz,2V,+7.197163E-02,,+2.813778E-03,,+7.191661E-02,,,,+1.412320E-02,+1.975091E-02,+0.000000E+00,+0.000000E+00
123,620kHz,2V,+7.255548E-02,,+2.810677E-03,,+7.250101E-02,,,,+1.423624E-02,+1.974940E-02,+0.000000E+00,+0.000000E+00
124,625kHz,2V,+7.312972E-02,,+2.810290E-03,,+7.307570E-02,,,,+1.435340E-02,+1.975129E-02,+0.000000E+00,+0.000000E+00
125,630kHz,2V,+7.370134E-02,,+2.809107E-03,,+7.364778E-02,,,,+1.446839E-02,+1.975209E-02,+0.000000E+00,+0.000000E+00
126,635kHz,2V,+7.427527E-02,,+2.811112E-03,,+7.422205E-02,,,,+1.458227E-02,+1.975150E-02,+0.000000E+00,+0.000000E+00
127,640kHz,2V,+7.484776E-02,,+2.809821E-03,,+7.479500E-02,,,,+1.469904E-02,+1.975329E-02,+0.000000E+00,+0.000000E+00
128,645kHz,2V,+7.541996E-02,,+2.812555E-03,,+7.536750E-02,,,,+1.481534E-02,+1.975525E-02,+0.000000E+00,+0.000000E+00
129,650kHz,2V,+7.599575E-02,,+2.813450E-03,,+7.594365E-02,,,,+1.493159E-02,+1.975842E-02,+0.000000E+00,+0.000000E+00
130,655kHz,2V,+7.656873E-02,,+2.815273E-03,,+7.651695E-02,,,,+1.504752E-02,+1.975900E-02,+0.000000E+00,+0.000000E+00
131,660kHz,2V,+7.714004E-02,,+2.806811E-03,,+7.708896E-02,,,,+1.516238E-02,+1.976029E-02,+0.000000E+00,+0.000000E+00
132,665kHz,2V,+7.772011E-02,,+2.801020E-03,,+7.766962E-02,,,,+1.527579E-02,+1.976002E-02,+0.000000E+00,+0.000000E+00
133,670kHz,2V,+7.830195E-02,,+2.796516E-03,,+7.825200E-02,,,,+1.539332E-02,+1.976065E-02,+0.000000E+00,+0.000000E+00
134,675kHz,2V,+7.888131E-02,,+2.788686E-03,,+7.883200E-02,,,,+1.550742E-02,+1.976181E-02,+0.000000E+00,+0.000000E+00
135,680kHz,2V,+7.945730E-02,,+2.784762E-03,,+7.940848E-02,,,,+1.562223E-02,+1.976364E-02,+0.000000E+00,+0.000000E+00
136,685kHz,2V,+8.003627E-02,,+2.780257E-03,,+7.998796E-02,,,,+1.574013E-02,+1.976486E-02,+0.000000E+00,+0.000000E+00
137,690kHz,2V,+8.061821E-02,,+2.778541E-03,,+8.057032E-02,,,,+1.585359E-02,+1.976498E-02,+0.000000E+00,+0.000000E+00
138,695kHz,2V,+8.119385E-02,,+2.773203E-03,,+8.114648E-02,,,,+1.596959E-02,+1.976602E-02,+0.000000E+00,+0.000000E+00
139,700kHz,2V,+8.176065E-02,,+2.782899E-03,,+8.171328E-02,,,,+1.608151E-02,+1.976398E-02,+0.000000E+00,+0.000000E+00
140,705kHz,2V,+8.233290E-02,,+2.793070E-03,,+8.228551E-02,,,,+1.619790E-02,+1.976707E-02,+0.000000E+00,+0.000000E+00
141,710kHz,2V,+8.289762E-02,,+2.802933E-03,,+8.285022E-02,,,,+1.631275E-02,+1.976662E-02,+0.000000E+00,+0.000000E+00
142,715kHz,2V,+8.346494E-02,,+2.810271E-03,,+8.341761E-02,,,,+1.642708E-02,+1.976761E-02,+0.000000E+00,+0.000000E+00
143,720kHz,2V,+8.403068E-02,,+2.824896E-03,,+8.398319E-02,,,,+1.654448E-02,+1.977082E-02,+0.000000E+00,+0.000000E+00
144,725kHz,2V,+8.459965E-02,,+2.837787E-03,,+8.455204E-02,,,,+1.665809E-02,+1.976934E-02,+0.000000E+00,+0.000000E+00
145,730kHz,2V,+8.516647E-02,,+2.850480E-03,,+8.511876E-02,,,,+1.677434E-02,+1.977282E-02,+0.000000E+00,+0.000000E+00
146,735kHz,2V,+8.572967E-02,,+2.865023E-03,,+8.568178E-02,,,,+1.689072E-02,+1.977343E-02,+0.000000E+00,+0.000000E+00
147,740kHz,2V,+8.630890E-02,,+2.868946E-03,,+8.626121E-02,,,,+1.700296E-02,+1.977016E-02,+0.000000E+00,+0.000000E+00
148,745kHz,2V,+8.691375E-02,,+2.859631E-03,,+8.686670E-02,,,,+1.711626E-02,+1.977235E-02,+0.000000E+00,+0.000000E+00
149,750kHz,2V,+8.752611E-02,,+2.848973E-03,,+8.747973E-02,,,,+1.723232E-02,+1.977286E-02,+0.000000E+00,+0.000000E+00
150,755kHz,2V,+8.813467E-02,,+2.840430E-03,,+8.808888E-02,,,,+1.734909E-02,+1.977371E-02,+0.000000E+00,+0.000000E+00
151,760kHz,2V,+8.874569E-02,,+2.831187E-03,,+8.870051E-02,,,,+1.746328E-02,+1.977351E-02,+0.000000E+00,+0.000000E+00
152,765kHz,2V,+8.935716E-02,,+2.823119E-03,,+8.931256E-02,,,,+1.758277E-02,+1.977826E-02,+0.000000E+00,+0.000000E+00
153,770kHz,2V,+8.996356E-02,,+2.814136E-03,,+8.991954E-02,,,,+1.769590E-02,+1.977868E-02,+0.000000E+00,+0.000000E+00
154,775kHz,2V,+9.057133E-02,,+2.803443E-03,,+9.052793E-02,,,,+1.781278E-02,+1.978000E-02,+0.000000E+00,+0.000000E+00
155,780kHz,2V,+9.118307E-02,,+2.796355E-03,,+9.114019E-02,,,,+1.792703E-02,+1.978080E-02,+0.000000E+00,+0.000000E+00
156,785kHz,2V,+9.179293E-02,,+2.789819E-03,,+9.175052E-02,,,,+1.805032E-02,+1.978523E-02,+0.000000E+00,+0.000000E+00
157,790kHz,2V,+9.240455E-02,,+2.795962E-03,,+9.236224E-02,,,,+1.816154E-02,+1.978613E-02,+0.000000E+00,+0.000000E+00
158,795kHz,2V,+9.301198E-02,,+2.796404E-03,,+9.296994E-02,,,,+1.827930E-02,+1.979000E-02,+0.000000E+00,+0.000000E+00
159,800kHz,2V,+9.362118E-02,,+2.800313E-03,,+9.357929E-02,,,,+1.839432E-02,+1.979031E-02,+0.000000E+00,+0.000000E+00
160,805kHz,2V,+9.423642E-02,,+2.804364E-03,,+9.419469E-02,,,,+1.850656E-02,+1.979146E-02,+0.000000E+00,+0.000000E+00
161,810kHz,2V,+9.484451E-02,,+2.810539E-03,,+9.480286E-02,,,,+1.862464E-02,+1.979196E-02,+0.000000E+00,+0.000000E+00
162,815kHz,2V,+9.545340E-02,,+2.817282E-03,,+9.541181E-02,,,,+1.874163E-02,+1.979437E-02,+0.000000E+00,+0.000000E+00
163,820kHz,2V,+9.606285E-02,,+2.823587E-03,,+9.602135E-02,,,,+1.885405E-02,+1.979487E-02,+0.000000E+00,+0.000000E+00
164,825kHz,2V,+9.667143E-02,,+2.826647E-03,,+9.663010E-02,,,,+1.896874E-02,+1.979648E-02,+0.000000E+00,+0.000000E+00
165,830kHz,2V,+9.728006E-02,,+2.832990E-03,,+9.723880E-02,,,,+1.908704E-02,+1.979681E-02,+0.000000E+00,+0.000000E+00
166,835kHz,2V,+9.787515E-02,,+2.838624E-03,,+9.783397E-02,,,,+1.920044E-02,+1.979798E-02,+0.000000E+00,+0.000000E+00
167,840kHz,2V,+9.841848E-02,,+2.836416E-03,,+9.837760E-02,,,,+1.931588E-02,+1.979689E-02,+0.000000E+00,+0.000000E+00
168,845kHz,2V,+9.897056E-02,,+2.836459E-03,,+9.892991E-02,,,,+1.943080E-02,+1.979854E-02,+0.000000E+00,+0.000000E+00
169,850kHz,2V,+9.952146E-02,,+2.836345E-03,,+9.948104E-02,,,,+1.954664E-02,+1.980095E-02,+0.000000E+00,+0.000000E+00
170,855kHz,2V,+1.000692E-01,,+2.837440E-03,,+1.000289E-01,,,,+1.966542E-02,+1.980241E-02,+0.000000E+00,+0.000000E+00
171,860kHz,2V,+1.006154E-01,,+2.840102E-03,,+1.005753E-01,,,,+1.978054E-02,+1.980499E-02,+0.000000E+00,+0.000000E+00
172,865kHz,2V,+1.011634E-01,,+2.838816E-03,,+1.011236E-01,,,,+1.989628E-02,+1.980421E-02,+0.000000E+00,+0.000000E+00
173,870kHz,2V,+1.017126E-01,,+2.840434E-03,,+1.016729E-01,,,,+2.001331E-02,+1.980334E-02,+0.000000E+00,+0.000000E+00
174,875kHz,2V,+1.022642E-01,,+2.843887E-03,,+1.022247E-01,,,,+2.012864E-02,+1.980906E-02,+0.000000E+00,+0.000000E+00
175,880kHz,2V,+1.028154E-01,,+2.846519E-03,,+1.027760E-01,,,,+2.024569E-02,+1.980823E-02,+0.000000E+00,+0.000000E+00
176,885kHz,2V,+1.033625E-01,,+2.847568E-03,,+1.033233E-01,,,,+2.035934E-02,+1.980995E-02,+0.000000E+00,+0.000000E+00
177,890kHz,2V,+1.039490E-01,,+2.854776E-03,,+1.039098E-01,,,,+2.047637E-02,+1.981035E-02,+0.000000E+00,+0.000000E+00
178,895kHz,2V,+1.045348E-01,,+2.859338E-03,,+1.044956E-01,,,,+2.059045E-02,+1.981160E-02,+0.000000E+00,+0.000000E+00
179,900kHz,2V,+1.051258E-01,,+2.866532E-03,,+1.050867E-01,,,,+2.070504E-02,+1.981212E-02,+0.000000E+00,+0.000000E+00
180,905kHz,2V,+1.057151E-01,,+2.870449E-03,,+1.056761E-01,,,,+2.082186E-02,+1.981331E-02,+0.000000E+00,+0.000000E+00
181,910kHz,2V,+1.063048E-01,,+2.876828E-03,,+1.062659E-01,,,,+2.093741E-02,+1.981752E-02,+0.000000E+00,+0.000000E+00
182,915kHz,2V,+1.069039E-01,,+2.894322E-03,,+1.068647E-01,,,,+2.105237E-02,+1.981719E-02,+0.000000E+00,+0.000000E+00
183,920kHz,2V,+1.074865E-01,,+2.894968E-03,,+1.074475E-01,,,,+2.117053E-02,+1.981978E-02,+0.000000E+00,+0.000000E+00
184,925kHz,2V,+1.080740E-01,,+2.902885E-03,,+1.080350E-01,,,,+2.128566E-02,+1.982103E-02,+0.000000E+00,+0.000000E+00
185,930kHz,2V,+1.086616E-01,,+2.912672E-03,,+1.086226E-01,,,,+2.140098E-02,+1.982243E-02,+0.000000E+00,+0.000000E+00
186,935kHz,2V,+1.092456E-01,,+2.923885E-03,,+1.092065E-01,,,,+2.151416E-02,+1.982284E-02,+0.000000E+00,+0.000000E+00
187,940kHz,2V,+1.098326E-01,,+2.930425E-03,,+1.097935E-01,,,,+2.163153E-02,+1.982518E-02,+0.000000E+00,+0.000000E+00
188,945kHz,2V,+1.104209E-01,,+2.952593E-03,,+1.103814E-01,,,,+2.174504E-02,+1.982457E-02,+0.000000E+00,+0.000000E+00
189,950kHz,2V,+1.110083E-01,,+2.980518E-03,,+1.109683E-01,,,,+2.185935E-02,+1.982478E-02,+0.000000E+00,+0.000000E+00
190,955kHz,2V,+1.116005E-01,,+3.006098E-03,,+1.115600E-01,,,,+2.197675E-02,+1.982667E-02,+0.000000E+00,+0.000000E+00
191,960kHz,2V,+1.121868E-01,,+3.024768E-03,,+1.121460E-01,,,,+2.209236E-02,+1.982794E-02,+0.000000E+00,+0.000000E+00
192,965kHz,2V,+1.127722E-01,,+3.053472E-03,,+1.127309E-01,,,,+2.221195E-02,+1.983060E-02,+0.000000E+00,+0.000000E+00
193,970kHz,2V,+1.135329E-01,,+3.075136E-03,,+1.134913E-01,,,,+2.232879E-02,+1.983096E-02,+0.000000E+00,+0.000000E+00
194,975kHz,2V,+1.141141E-01,,+3.101318E-03,,+1.140719E-01,,,,+2.244612E-02,+1.983285E-02,+0.000000E+00,+0.000000E+00
195,980kHz,2V,+1.146928E-01,,+3.126699E-03,,+1.146501E-01,,,,+2.256343E-02,+1.983521E-02,+0.000000E+00,+0.000000E+00
196,985kHz,2V,+1.152765E-01,,+3.155985E-03,,+1.152333E-01,,,,+2.267952E-02,+1.983723E-02,+0.000000E+00,+0.000000E+00
197,990kHz,2V,+1.158661E-01,,+3.178407E-03,,+1.158225E-01,,,,+2.279310E-02,+1.983501E-02,+0.000000E+00,+0.000000E+00
198,995kHz,2V,+1.164467E-01,,+3.208445E-03,,+1.164025E-01,,,,+2.291131E-02,+1.983914E-02,+0.000000E+00,+0.000000E+00
199,1000kHz,2V,+1.170563E-01,,+3.238428E-03,,+1.170115E-01,,,,+2.303022E-02,+1.984016E-02,+0.000000E+00,+0.000000E+00
200,1005kHz,2V,+1.175112E-01,,+3.306933E-03,,+1.174647E-01,,,,+1.157862E-02,+9.924758E-03,+0.000000E+00,+0.000000E+00
