Date:2026.05.15
Time:18:35:21
File_name:C:\LCR Meter\5мм_большой.csv
Version:2.00
Instrument Version:1.39
***************LIST SETUP***************
Step,Freq,Level,speed,DC Bais,AC-Range,DC-Range,Trig Delay,AC/DC Delay,Average,ALC,RO,1-Func,1-Comp Mode,1-Standard,1-High,1-Low,2-Func,2-Comp Mode,2-Standard,2-High,2-Low,3-Func,3-Comp Mode,3-Standard,3-High,3-Low,4-Func,4-Comp Mode,4-Standard,4-High,4-Low
115,580kHz,2V,+4.150523E+02,,+4.040843E+01,,-4.130806E+02,,,,+1.839748E+00,+4.441443E-03,+0.000000E+00,+0.000000E+00
116,585kHz,2V,+4.031597E+02,,+4.381708E+01,,-4.007715E+02,,,,+1.830325E+00,+4.549415E-03,+0.000000E+00,+0.000000E+00
117,590kHz,2V,+3.934445E+02,,+4.840939E+01,,-3.904550E+02,,,,+1.820348E+00,+4.636850E-03,+0.000000E+00,+0.000000E+00
118,595kHz,2V,+3.790100E+02,,+4.671761E+01,,-3.761198E+02,,,,+1.813399E+00,+4.795004E-03,+0.000000E+00,+0.000000E+00
119,600kHz,2V,+3.788566E+02,,+4.645172E+01,,-3.759981E+02,,,,+1.813504E+00,+4.797374E-03,+0.000000E+00,+0.000000E+00
120,605kHz,2V,+3.678011E+02,,+4.515277E+01,,-3.650190E+02,,,,+1.807564E+00,+4.925922E-03,+0.000000E+00,+0.000000E+00
121,610kHz,2V,+3.685738E+02,,+5.653627E+01,,-3.642119E+02,,,,+1.795442E+00,+4.882280E-03,+0.000000E+00,+0.000000E+00
122,615kHz,2V,+3.670690E+02,,+6.440618E+01,,-3.613745E+02,,,,+1.785117E+00,+4.874203E-03,+0.000000E+00,+0.000000E+00
123,620kHz,2V,+3.583297E+02,,+6.264459E+01,,-3.528114E+02,,,,+1.780003E+00,+4.979340E-03,+0.000000E+00,+0.000000E+00
124,625kHz,2V,+3.528688E+02,,+6.324134E+01,,-3.471555E+02,,,,+1.774698E+00,+5.041556E-03,+0.000000E+00,+0.000000E+00
125,630kHz,2V,+3.479257E+02,,+6.596375E+01,,-3.416154E+02,,,,+1.767134E+00,+5.091616E-03,+0.000000E+00,+0.000000E+00
126,635kHz,2V,+3.428450E+02,,+7.308073E+01,,-3.349655E+02,,,,+1.754030E+00,+5.128669E-03,+0.000000E+00,+0.000000E+00
127,640kHz,2V,+3.210022E+02,,+6.149666E+01,,-3.150565E+02,,,,+1.747153E+00,+5.456488E-03,+0.000000E+00,+0.000000E+00
128,645kHz,2V,+3.091996E+02,,+5.465166E+01,,-3.043314E+02,,,,+1.744128E+00,+5.655389E-03,+0.000000E+00,+0.000000E+00
129,650kHz,2V,+3.186928E+02,,+6.099360E+01,,-3.128017E+02,,,,+1.744991E+00,+5.488713E-03,+0.000000E+00,+0.000000E+00
130,655kHz,2V,+3.246067E+02,,+1.025503E+02,,-3.079820E+02,,,,+1.698900E+00,+5.246486E-03,+0.000000E+00,+0.000000E+00
131,660kHz,2V,+3.597318E+02,,+1.145262E+02,,-3.410142E+02,,,,+1.723903E+00,+4.803239E-03,+0.000000E+00,+0.000000E+00
132,665kHz,2V,+2.881793E+02,,+7.292491E+01,,-2.787997E+02,,,,+1.690893E+00,+5.885613E-03,+0.000000E+00,+0.000000E+00
133,670kHz,2V,+3.614698E+02,,+1.683179E+02,,-3.198898E+02,,,,+1.674253E+00,+4.635832E-03,+0.000000E+00,+0.000000E+00
134,675kHz,2V,+3.712609E+02,,+1.450278E+02,,-3.417625E+02,,,,+1.705494E+00,+4.604477E-03,+0.000000E+00,+0.000000E+00
135,680kHz,2V,+3.681549E+02,,+1.164773E+02,,-3.492436E+02,,,,+1.729048E+00,+4.707900E-03,+0.000000E+00,+0.000000E+00
136,685kHz,2V,+3.720270E+02,,+1.519757E+02,,-3.395696E+02,,,,+1.699830E+00,+4.581428E-03,+0.000000E+00,+0.000000E+00
137,690kHz,2V,+3.311313E+02,,+1.261740E+02,,-3.061504E+02,,,,+1.678322E+00,+5.081634E-03,+0.000000E+00,+0.000000E+00
138,695kHz,2V,+3.491915E+02,,+8.094422E+01,,-3.396804E+02,,,,+1.747322E+00,+5.017294E-03,+0.000000E+00,+0.000000E+00
139,700kHz,2V,+3.732297E+02,,+1.615493E+02,,-3.364554E+02,,,,+1.691664E+00,+4.543765E-03,+0.000000E+00,+0.000000E+00
140,705kHz,2V,+3.666545E+02,,+1.021480E+02,,-3.521382E+02,,,,+1.740298E+00,+4.758618E-03,+0.000000E+00,+0.000000E+00
141,710kHz,2V,+3.263703E+02,,+7.847640E+01,,-3.167950E+02,,,,+1.726762E+00,+5.305425E-03,+0.000000E+00,+0.000000E+00
142,715kHz,2V,+3.548077E+02,,+9.961398E+01,,-3.405372E+02,,,,+1.731261E+00,+4.891618E-03,+0.000000E+00,+0.000000E+00
143,720kHz,2V,+3.488261E+02,,+1.494384E+02,,-3.151948E+02,,,,+1.674570E+00,+4.812678E-03,+0.000000E+00,+0.000000E+00
144,725kHz,2V,+3.346983E+02,,+8.316859E+01,,-3.242005E+02,,,,+1.729016E+00,+5.180294E-03,+0.000000E+00,+0.000000E+00
145,730kHz,2V,+3.599906E+02,,+9.799574E+01,,-3.463958E+02,,,,+1.737075E+00,+4.839158E-03,+0.000000E+00,+0.000000E+00
146,735kHz,2V,+3.367401E+02,,+1.483752E+02,,-3.022891E+02,,,,+1.659847E+00,+4.941878E-03,+0.000000E+00,+0.000000E+00
147,740kHz,2V,+3.248150E+02,,+1.542664E+02,,-2.858438E+02,,,,+1.637155E+00,+5.052885E-03,+0.000000E+00,+0.000000E+00
148,745kHz,2V,+3.056519E+02,,+7.975003E+01,,-2.950644E+02,,,,+1.698946E+00,+5.575364E-03,+0.000000E+00,+0.000000E+00
149,750kHz,2V,+3.002514E+02,,+8.994159E+01,,-2.864636E+02,,,,+1.677765E+00,+5.606534E-03,+0.000000E+00,+0.000000E+00
150,755kHz,2V,+2.938005E+02,,+1.109194E+02,,-2.720581E+02,,,,+1.641264E+00,+5.602391E-03,+0.000000E+00,+0.000000E+00
151,760kHz,2V,+3.050840E+02,,+7.389379E+01,,-2.959999E+02,,,,+1.705397E+00,+5.607688E-03,+0.000000E+00,+0.000000E+00
152,765kHz,2V,+3.066329E+02,,+7.359448E+01,,-2.976702E+02,,,,+1.707400E+00,+5.584773E-03,+0.000000E+00,+0.000000E+00
153,770kHz,2V,+3.006075E+02,,+7.793107E+01,,-2.903302E+02,,,,+1.693757E+00,+5.652112E-03,+0.000000E+00,+0.000000E+00
154,775kHz,2V,+2.520105E+02,,+7.966313E+01,,-2.390880E+02,,,,+1.615548E+00,+6.433751E-03,+0.000000E+00,+0.000000E+00
155,780kHz,2V,+2.824120E+02,,+6.232116E+01,,-2.754499E+02,,,,+1.692106E+00,+6.010885E-03,+0.000000E+00,+0.000000E+00
156,785kHz,2V,+3.030724E+02,,+1.498433E+02,,-2.634386E+02,,,,+1.607808E+00,+5.319913E-03,+0.000000E+00,+0.000000E+00
157,790kHz,2V,+2.374963E+02,,+8.742488E+01,,-2.208198E+02,,,,+1.572494E+00,+6.641141E-03,+0.000000E+00,+0.000000E+00
158,795kHz,2V,+2.448733E+02,,+1.102643E+02,,-2.186429E+02,,,,+1.550907E+00,+6.355253E-03,+0.000000E+00,+0.000000E+00
159,800kHz,2V,+2.654527E+02,,+8.725069E+01,,-2.507040E+02,,,,+1.626321E+00,+6.147817E-03,+0.000000E+00,+0.000000E+00
160,805kHz,2V,+2.500876E+02,,+8.910894E+01,,-2.336737E+02,,,,+1.595071E+00,+6.399702E-03,+0.000000E+00,+0.000000E+00
161,810kHz,2V,+2.322519E+02,,+9.101907E+01,,-2.136738E+02,,,,+1.553499E+00,+6.713700E-03,+0.000000E+00,+0.000000E+00
162,815kHz,2V,+2.683952E+02,,+1.061130E+02,,-2.465279E+02,,,,+1.602899E+00,+5.991884E-03,+0.000000E+00,+0.000000E+00
163,820kHz,2V,+2.163832E+02,,+9.184107E+01,,-1.959257E+02,,,,+1.512716E+00,+7.017960E-03,+0.000000E+00,+0.000000E+00
164,825kHz,2V,+2.610264E+02,,+1.373219E+02,,-2.219853E+02,,,,+1.544931E+00,+5.937545E-03,+0.000000E+00,+0.000000E+00
165,830kHz,2V,+2.516900E+02,,+1.145042E+02,,-2.241353E+02,,,,+1.557224E+00,+6.210425E-03,+0.000000E+00,+0.000000E+00
166,835kHz,2V,+2.254617E+02,,+1.561508E+02,,-1.626342E+02,,,,+1.433756E+00,+6.379016E-03,+0.000000E+00,+0.000000E+00
167,840kHz,2V,+2.736556E+02,,+1.423894E+02,,-2.336935E+02,,,,+1.562617E+00,+5.728843E-03,+0.000000E+00,+0.000000E+00
168,845kHz,2V,+2.532394E+02,,+1.821805E+02,,-1.758990E+02,,,,+1.470459E+00,+5.824676E-03,+0.000000E+00,+0.000000E+00
169,850kHz,2V,+3.215759E+02,,+2.419985E+02,,-2.117731E+02,,,,+1.545926E+00,+4.816646E-03,+0.000000E+00,+0.000000E+00
170,855kHz,2V,+3.356559E+02,,+2.140814E+02,,-2.585228E+02,,,,+1.591094E+00,+4.752977E-03,+0.000000E+00,+0.000000E+00
171,860kHz,2V,+3.479579E+02,,+2.265083E+02,,-2.641376E+02,,,,+1.598382E+00,+4.604663E-03,+0.000000E+00,+0.000000E+00
172,865kHz,2V,+3.753476E+02,,+2.971578E+02,,-2.293099E+02,,,,+1.584177E+00,+4.227506E-03,+0.000000E+00,+0.000000E+00
173,870kHz,2V,+3.147081E+02,,+2.561211E+02,,-1.828748E+02,,,,+1.521704E+00,+4.845087E-03,+0.000000E+00,+0.000000E+00
174,875kHz,2V,+4.118538E+02,,+2.845396E+02,,-2.977596E+02,,,,+1.635665E+00,+3.979901E-03,+0.000000E+00,+0.000000E+00
175,880kHz,2V,+4.508911E+02,,+2.760872E+02,,-3.564810E+02,,,,+1.687190E+00,+3.755276E-03,+0.000000E+00,+0.000000E+00
176,885kHz,2V,+4.360360E+02,,+2.314642E+02,,-3.695291E+02,,,,+1.691820E+00,+3.890450E-03,+0.000000E+00,+0.000000E+00
177,890kHz,2V,+4.028634E+02,,+2.313922E+02,,-3.297827E+02,,,,+1.659456E+00,+4.130795E-03,+0.000000E+00,+0.000000E+00
178,895kHz,2V,+4.604606E+02,,+1.999841E+02,,-4.147653E+02,,,,+1.740919E+00,+3.796134E-03,+0.000000E+00,+0.000000E+00
179,900kHz,2V,+3.890417E+02,,+1.276616E+02,,-3.674996E+02,,,,+1.725517E+00,+4.450058E-03,+0.000000E+00,+0.000000E+00
180,905kHz,2V,+4.129545E+02,,+1.496655E+02,,-3.848787E+02,,,,+1.727426E+00,+4.196355E-03,+0.000000E+00,+0.000000E+00
181,910kHz,2V,+3.914672E+02,,+1.157911E+02,,-3.739505E+02,,,,+1.737078E+00,+4.452358E-03,+0.000000E+00,+0.000000E+00
182,915kHz,2V,+3.885302E+02,,+1.368331E+02,,-3.636377E+02,,,,+1.716584E+00,+4.430203E-03,+0.000000E+00,+0.000000E+00
183,920kHz,2V,+3.760172E+02,,+1.401964E+02,,-3.489039E+02,,,,+1.701668E+00,+4.540327E-03,+0.000000E+00,+0.000000E+00
184,925kHz,2V,+3.636349E+02,,+9.816025E+01,,-3.501355E+02,,,,+1.728658E+00,+4.769589E-03,+0.000000E+00,+0.000000E+00
185,930kHz,2V,+3.637993E+02,,+1.191266E+02,,-3.437423E+02,,,,+1.708220E+00,+4.712575E-03,+0.000000E+00,+0.000000E+00
186,935kHz,2V,+3.529419E+02,,+9.523815E+01,,-3.398495E+02,,,,+1.721320E+00,+4.893768E-03,+0.000000E+00,+0.000000E+00
187,940kHz,2V,+3.511985E+02,,+1.037058E+02,,-3.355377E+02,,,,+1.710592E+00,+4.887960E-03,+0.000000E+00,+0.000000E+00
188,945kHz,2V,+3.623652E+02,,+1.098026E+02,,-3.453288E+02,,,,+1.714759E+00,+4.748853E-03,+0.000000E+00,+0.000000E+00
189,950kHz,2V,+3.512912E+02,,+8.931905E+01,,-3.397464E+02,,,,+1.724934E+00,+4.926981E-03,+0.000000E+00,+0.000000E+00
190,955kHz,2V,+3.338579E+02,,+8.571276E+01,,-3.226676E+02,,,,+1.711296E+00,+5.144728E-03,+0.000000E+00,+0.000000E+00
191,960kHz,2V,+3.410913E+02,,+7.513269E+01,,-3.327136E+02,,,,+1.730279E+00,+5.091945E-03,+0.000000E+00,+0.000000E+00
192,965kHz,2V,+3.449910E+02,,+7.422604E+01,,-3.369114E+02,,,,+1.734473E+00,+5.046655E-03,+0.000000E+00,+0.000000E+00
193,970kHz,2V,+3.317811E+02,,+5.881565E+01,,-3.265263E+02,,,,+1.740110E+00,+5.264753E-03,+0.000000E+00,+0.000000E+00
194,975kHz,2V,+3.134635E+02,,+5.307407E+01,,-3.089378E+02,,,,+1.729632E+00,+5.540291E-03,+0.000000E+00,+0.000000E+00
195,980kHz,2V,+3.174622E+02,,+6.278863E+01,,-3.111910E+02,,,,+1.720696E+00,+5.442225E-03,+0.000000E+00,+0.000000E+00
196,985kHz,2V,+3.115525E+02,,+5.466147E+01,,-3.067198E+02,,,,+1.724860E+00,+5.559195E-03,+0.000000E+00,+0.000000E+00
197,990kHz,2V,+3.055867E+02,,+5.476539E+01,,-3.006393E+02,,,,+1.718018E+00,+5.645875E-03,+0.000000E+00,+0.000000E+00
198,995kHz,2V,+2.871137E+02,,+5.721147E+01,,-2.813559E+02,,,,+1.692424E+00,+5.920076E-03,+0.000000E+00,+0.000000E+00
199,1000kHz,2V,+2.949500E+02,,+4.797192E+01,,-2.910227E+02,,,,+1.715510E+00,+5.841408E-03,+0.000000E+00,+0.000000E+00
200,1005kHz,2V,+2.847085E+02,,+4.479594E+01,,-2.811623E+02,,,,+8.609568E-01,+3.037518E-03,+0.000000E+00,+0.000000E+00
